Date,Time,Round,Home Team,Away Team,Home Score,Away Score,Home Odds,Away Odds,Line,Cover,H/A Cover,F/D Cover,Total Line,O/U,Total,Weather,Temp,H Streak,A Streak,Home 1H,Away 1H,1H Line,1H Total Line,H/A Win?,Winner,W Margin,Cov Margin,F/D Win,Fav,Dog,1H Cover,1H H/A Cover,1H F/D Cover,1H Total,1H Winner,1H H/A Winner,1H F/D Winner,Home 2H,Away 2H,2H Total,HSH,Venue,City,State,Country,Neutral Ven?
3/8/19,5:30 PM,20,CBY,PEN,16,8,2.90,1.45,6.5,CBY,HOME,DOG,36.5,UNDER,24,,,W,L,,,,,HOME,CBY,8,14.5,DOG,PEN,CBY,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,16,8,24,2ND,,#N/A,#N/A,#N/A,
3/8/19,7:35 PM,20,CRO,SOU,39,24,1.95,1.98,1.5,CRO,HOME,DOG,37.5,OVER,63,,,6L,L,,,,,HOME,CRO,15,16.5,DOG,SOU,CRO,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,39,24,63,2ND,,#N/A,#N/A,#N/A,
4/8/19,2:00 PM,20,SYD,GLD,58,6,1.10,6.80,-16.5,SYD,HOME,FAV,44.0,OVER,64,,,L,5L,,,,,HOME,SYD,52,35.5,FAV,SYD,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,58,6,64,2ND,,#N/A,#N/A,#N/A,
4/8/19,4:05 PM,20,SGI,PAR,4,12,1.85,2.02,-1.5,PAR,AWAY,DOG,42.5,UNDER,16,,,W,2L,,,,,AWAY,PAR,8,9.5,DOG,SGI,PAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,4,12,16,2ND,,#N/A,#N/A,#N/A,
8/8/19,7:50 PM,21,NQL,BRI,14,18,2.05,1.81,1.5,BRI,AWAY,FAV,38.5,UNDER,32,,,L,L,,,,,AWAY,BRI,4,2.5,FAV,BRI,NQL,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,14,18,32,2ND,,#N/A,#N/A,#N/A,
9/8/19,6:00 PM,21,WAR,MAN,24,16,3.35,1.38,7.5,WAR,HOME,DOG,36.5,OVER,40,,,L,7W,,,,,HOME,WAR,8,15.5,DOG,MAN,WAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,24,16,40,2ND,,#N/A,#N/A,#N/A,
9/8/19,7:55 PM,21,PEN,CRO,26,20,2.68,1.54,4.5,PEN,HOME,DOG,38.5,OVER,46,,,2L,W,,,,,HOME,PEN,6,10.5,DOG,CRO,PEN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,26,20,46,2ND,,#N/A,#N/A,#N/A,
10/8/19,3:00 PM,21,SGI,GLD,40,28,1.33,3.48,-8.5,SGI,HOME,FAV,44.5,OVER,68,,,L,6L,,,,,HOME,SGI,12,3.5,FAV,SGI,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,40,28,68,2ND,,#N/A,#N/A,#N/A,
10/8/19,5:30 PM,21,PAR,NEW,20,14,1.54,2.58,-4.0,PAR,HOME,FAV,42.5,UNDER,34,,,W,5L,,,,,HOME,PAR,6,2,FAV,PAR,NEW,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,20,14,34,2ND,,#N/A,#N/A,#N/A,
10/8/19,7:35 PM,21,CBY,WST,18,16,2.55,1.52,4.5,CBY,HOME,DOG,36.5,UNDER,34,,,2W,3W,,,,,HOME,CBY,2,6.5,DOG,WST,CBY,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,18,16,34,2ND,,#N/A,#N/A,#N/A,
11/8/19,2:00 PM,21,CAN,SYD,18,22,1.85,1.98,-1.5,SYD,AWAY,DOG,39.5,OVER,40,,,2W,W,,,,,AWAY,SYD,4,5.5,DOG,CAN,SYD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,18,22,40,2ND,,#N/A,#N/A,#N/A,
11/8/19,4:05 PM,21,SOU,MEL,16,26,2.80,1.49,5.5,MEL,AWAY,FAV,38.5,OVER,42,,,2L,W,,,,,AWAY,MEL,10,4.5,FAV,MEL,SOU,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,16,26,42,2ND,,#N/A,#N/A,#N/A,
15/8/19,7:50 PM,22,MAN,WST,32,12,1.27,3.77,-10.0,MAN,HOME,FAV,40.5,OVER,44,,,L,L,,,,,HOME,MAN,20,10,FAV,MAN,WST,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,32,12,44,2ND,,#N/A,#N/A,#N/A,
16/8/19,6:00 PM,22,GLD,PAR,12,36,3.85,1.33,8.5,PAR,AWAY,FAV,44.5,OVER,48,,,7L,2W,,,,,AWAY,PAR,24,15.5,FAV,PAR,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,12,36,48,2ND,,#N/A,#N/A,#N/A,
16/8/19,7:55 PM,22,BRI,PEN,24,12,1.77,2.13,-2.5,BRI,HOME,FAV,38.5,UNDER,36,,,W,W,,,,,HOME,BRI,12,9.5,FAV,BRI,PEN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,24,12,36,2ND,,#N/A,#N/A,#N/A,
17/8/19,3:00 PM,22,NEW,NQL,42,6,1.36,3.20,-8.0,NEW,HOME,FAV,41.5,OVER,48,,,6L,2L,,,,,HOME,NEW,36,28,FAV,NEW,NQL,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,42,6,48,2ND,,#N/A,#N/A,#N/A,
17/8/19,5:30 PM,22,MEL,CAN,18,22,1.45,2.91,-6.0,CAN,AWAY,DOG,40.5,UNDER,40,,,2W,L,,,,,AWAY,CAN,4,10,DOG,MEL,CAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,18,22,40,2ND,,#N/A,#N/A,#N/A,
17/8/19,7:35 PM,22,SOU,CBY,6,14,1.30,3.72,-9.5,CBY,AWAY,DOG,38.5,UNDER,20,,,3L,3W,,,,,AWAY,CBY,8,17.5,DOG,SOU,CBY,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,6,14,20,2ND,,#N/A,#N/A,#N/A,
18/8/19,2:00 PM,22,SYD,WAR,42,6,1.15,5.24,-14.5,SYD,HOME,FAV,42.5,OVER,48,,,2W,W,,,,,HOME,SYD,36,21.5,FAV,SYD,WAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,42,6,48,2ND,,#N/A,#N/A,#N/A,
18/8/19,4:05 PM,22,CRO,SGI,18,12,1.38,3.18,-8.0,SGI,AWAY,DOG,40.5,UNDER,30,,,L,W,,,,,HOME,CRO,6,2,FAV,CRO,SGI,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,18,12,30,2ND,,#N/A,#N/A,#N/A,
22/8/19,7:50 PM,23,PAR,CBY,6,12,1.36,3.20,-7.5,CBY,AWAY,DOG,37.5,UNDER,18,,,3W,4W,,,,,AWAY,CBY,6,13.5,DOG,PAR,CBY,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,6,12,18,2ND,,#N/A,#N/A,#N/A,
23/8/19,6:00 PM,23,NQL,PEN,24,10,2.45,1.64,4.0,NQL,HOME,DOG,38.5,UNDER,34,,,3L,L,,,,,HOME,NQL,14,18,DOG,PEN,NQL,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,24,10,34,2ND,,#N/A,#N/A,#N/A,
23/8/19,7:55 PM,23,BRI,SOU,20,22,1.68,2.26,-2.5,SOU,AWAY,DOG,39.5,OVER,42,,,2W,4L,,,,,AWAY,SOU,2,4.5,DOG,BRI,SOU,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,20,22,42,2ND,,#N/A,#N/A,#N/A,
24/8/19,3:00 PM,23,CRO,WAR,42,16,1.36,3.11,-7.5,CRO,HOME,FAV,44.5,OVER,58,,,2L,L,,,,,HOME,CRO,26,18.5,FAV,CRO,WAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,42,16,58,2ND,,#N/A,#N/A,#N/A,
24/8/19,5:30 PM,23,WST,NEW,46,4,2.05,1.82,1.5,WST,HOME,DOG,39.5,OVER,50,,,2L,W,,,,,HOME,WST,42,43.5,DOG,NEW,WST,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,46,4,50,2ND,,#N/A,#N/A,#N/A,
24/8/19,7:35 PM,23,SGI,SYD,12,34,5.00,1.18,12.5,SYD,AWAY,FAV,42.5,OVER,46,,,2W,3W,,,,,AWAY,SYD,22,9.5,FAV,SYD,SGI,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,12,34,46,2ND,,#N/A,#N/A,#N/A,
25/8/19,2:00 PM,23,MEL,GLD,24,8,1.05,10.85,-22.5,GLD,AWAY,DOG,46.5,UNDER,32,,,L,8L,,,,,HOME,MEL,16,6.5,FAV,MEL,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,24,8,32,2ND,,#N/A,#N/A,#N/A,
25/8/19,4:05 PM,23,CAN,MAN,14,18,1.54,2.51,-4.0,MAN,AWAY,DOG,40.5,UNDER,32,,,W,W,,,,,AWAY,MAN,4,8,DOG,CAN,MAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,14,18,32,2ND,,#N/A,#N/A,#N/A,
29/8/19,7:50 PM,24,NQL,CBY,15,8,1.87,2.06,-1.5,NQL,HOME,FAV,36.5,UNDER,23,,,W,5W,,,,,HOME,NQL,7,5.5,FAV,NQL,CBY,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,15,8,23,2ND,,#N/A,#N/A,#N/A,
30/8/19,6:00 PM,24,WAR,SOU,10,31,2.68,1.52,5.5,SOU,AWAY,FAV,40.5,OVER,41,,,2L,W,,,,,AWAY,SOU,21,15.5,FAV,SOU,WAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,10,31,41,2ND,,#N/A,#N/A,#N/A,
30/8/19,7:55 PM,24,BRI,PAR,17,16,1.72,2.21,-2.5,PAR,AWAY,DOG,41.5,UNDER,33,,,L,L,,,,,HOME,BRI,1,1.5,FAV,BRI,PAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,17,16,33,2ND,,#N/A,#N/A,#N/A,
31/8/19,3:00 PM,24,NEW,GLD,38,4,1.28,3.79,-10.5,NEW,HOME,FAV,42.5,UNDER,42,,,L,W,,,,,HOME,NEW,34,23.5,FAV,NEW,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,38,4,42,2ND,,#N/A,#N/A,#N/A,
31/8/19,5:30 PM,24,MAN,MEL,6,36,2.15,1.72,2.0,MEL,AWAY,FAV,36.5,OVER,42,,,2W,2L,,,,,AWAY,MEL,30,28,FAV,MEL,MAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,6,36,42,2ND,,#N/A,#N/A,#N/A,
31/8/19,7:35 PM,24,SYD,PEN,22,6,1.18,5.24,-13.5,SYD,HOME,FAV,40.5,UNDER,28,,,4W,2L,,,,,HOME,SYD,16,2.5,FAV,SYD,PEN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,22,6,28,2ND,,#N/A,#N/A,#N/A,
1/9/19,2:00 PM,24,CRO,CAN,14,15,1.93,1.86,1.5,CRO,HOME,DOG,42.5,UNDER,29,,,W,L,,,,,AWAY,CAN,1,0.5,FAV,CAN,CRO,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,14,15,29,2ND,,#N/A,#N/A,#N/A,
1/9/19,4:05 PM,24,SGI,WST,14,42,2.35,1.61,2.5,WST,AWAY,FAV,40.5,OVER,56,,,L,W,,,,,AWAY,WST,28,25.5,FAV,WST,SGI,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,14,42,56,2ND,,#N/A,#N/A,#N/A,
5/9/19,7:50 PM,25,SOU,SYD,16,10,2.35,1.59,3.5,SOU,HOME,DOG,40.5,UNDER,26,,,2W,5W,,,,,HOME,SOU,6,9.5,DOG,SYD,SOU,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,16,10,26,2ND,,#N/A,#N/A,#N/A,
6/9/19,6:00 PM,25,PAR,MAN,32,16,1.52,2.60,-4.5,PAR,HOME,FAV,38.5,OVER,48,,,W,L,,,,,HOME,PAR,16,11.5,FAV,PAR,MAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,32,16,48,2ND,,#N/A,#N/A,#N/A,
6/9/19,7:55 PM,25,MEL,NQL,24,16,1.17,5.06,-13.5,NQL,AWAY,DOG,37.5,OVER,40,,,W,2W,,,,,HOME,MEL,8,5.5,FAV,MEL,NQL,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,24,16,40,2ND,,#N/A,#N/A,#N/A,
7/9/19,3:00 PM,25,CAN,WAR,20,24,1.24,4.22,-10.5,WAR,AWAY,DOG,44.5,UNDER,44,,,2L,3L,,,,,AWAY,WAR,4,14.5,DOG,CAN,WAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,20,24,44,2ND,,#N/A,#N/A,#N/A,
7/9/19,5:30 PM,25,CBY,BRI,30,14,2.40,1.68,4.0,CBY,HOME,DOG,38.5,OVER,44,,,L,2L,,,,,HOME,CBY,16,20,DOG,BRI,CBY,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,30,14,44,2ND,,#N/A,#N/A,#N/A,
7/9/19,7:35 PM,25,GLD,SGI,16,24,2.30,1.66,2.5,SGI,AWAY,FAV,46.5,UNDER,40,,,L,2L,,,,,AWAY,SGI,8,5.5,FAV,SGI,GLD,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,16,24,40,2ND,,#N/A,#N/A,#N/A,
8/9/19,2:00 PM,25,WST,CRO,8,25,2.05,1.81,1.5,CRO,AWAY,FAV,39.5,UNDER,33,,,2W,2W,,,,,AWAY,CRO,17,15.5,FAV,CRO,WST,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,8,25,33,2ND,,#N/A,#N/A,#N/A,
8/9/19,4:05 PM,25,PEN,NEW,54,10,1.72,2.32,-2.5,PEN,HOME,FAV,44.5,OVER,64,,,3L,W,,,,,HOME,PEN,44,41.5,FAV,PEN,NEW,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,54,10,64,2ND,,#N/A,#N/A,#N/A,
13/9/19,7:50 PM,F1,SYD,SOU,30,6,1.25,3.99,-8.5,SYD,HOME,FAV,36.5,UNDER,36,,,L,3W,,,,,HOME,SYD,24,15.5,FAV,SYD,SOU,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,30,6,36,2ND,,#N/A,#N/A,#N/A,
14/9/19,5:40 PM,F1,MEL,CAN,10,12,1.33,3.26,-8.0,CAN,AWAY,DOG,36.5,UNDER,22,,,L,3L,,,,,AWAY,CAN,2,10,DOG,MEL,CAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,10,12,22,2ND,,#N/A,#N/A,#N/A,
14/9/19,7:50 PM,F1,MAN,CRO,28,16,2.75,1.53,5.5,MAN,HOME,DOG,38.5,OVER,44,,,2L,3W,,,,,HOME,MAN,12,17.5,DOG,CRO,MAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,28,16,44,2ND,,#N/A,#N/A,#N/A,
15/9/19,4:05 PM,F1,PAR,BRI,58,0,1.44,2.84,-6.0,PAR,HOME,FAV,40.5,OVER,58,,,2W,3L,,,,,HOME,PAR,58,52,FAV,PAR,BRI,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,58,0,58,2ND,,#N/A,#N/A,#N/A,
20/9/19,7:50 PM,SF,SOU,MAN,34,26,1.42,3.09,-6.5,SOU,HOME,FAV,37.5,OVER,60,,,L,W,,,,,HOME,SOU,8,1.5,FAV,SOU,MAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,34,26,60,2ND,,#N/A,#N/A,#N/A,
21/9/19,7:50 PM,SF,MEL,PAR,32,0,1.35,3.36,-8.0,MEL,HOME,FAV,36.5,UNDER,32,,,2L,3W,,,,,HOME,MEL,32,24,FAV,MEL,PAR,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,32,0,32,2ND,,#N/A,#N/A,#N/A,
27/9/19,7:50 PM,PF,CAN,SOU,16,10,1.40,3.21,-7.5,SOU,AWAY,DOG,38.5,UNDER,26,,,W,W,,,,,HOME,CAN,6,1.5,FAV,CAN,SOU,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,16,10,26,2ND,,#N/A,#N/A,#N/A,
28/9/19,7:50 PM,PF,SYD,MEL,14,6,1.58,2.48,-4.0,SYD,HOME,FAV,34.5,UNDER,20,,,W,W,,,,,HOME,SYD,8,4,FAV,SYD,MEL,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,14,6,20,2ND,,#N/A,#N/A,#N/A,
6/10/19,7:30 PM,GF,SYD,CAN,14,8,1.39,3.50,-7.5,CAN,AWAY,DOG,34.5,UNDER,22,,,2W,L,,,,,HOME,SYD,6,1.5,FAV,SYD,CAN,PUSH,PUSH,PUSH,0,DRAW,DRAW,DRAW,14,8,22,2ND,,#N/A,#N/A,#N/A,
12/3/20,8:05 PM,1,PAR,CBY,8,2,1.30,4.00,-11.5,CBY,AWAY,DOG,40.5,UNDER,10,PARTLY CLOUDY,21,-,-,2,2,-5.5,18.5,HOME,PAR,6,5.5,FAV,PAR,CBY,CBY,AWAY,DOG,4,DRAW,DRAW,DRAW,6,0,6,2ND,Bankwest Stadium,Sydney,NSW,AUS,
13/3/20,6:00 PM,1,CAN,GLD,24,6,1.32,3.75,-9.5,CAN,HOME,FAV,42.5,UNDER,30,CLEAR/SUNNY,24,-,-,18,0,-4.5,20.5,HOME,CAN,18,8.5,FAV,CAN,GLD,CAN,HOME,FAV,18,CAN,HOME,FAV,6,6,12,1ST,GIO Stadium,Canberra,ACT,AUS,
13/3/20,8:05 PM,1,NQL,BRI,21,28,1.57,2.55,-4.5,BRI,AWAY,DOG,38.5,OVER,49,PARTLY CLOUDY,31,-,-,9,12,-2.5,18.5,AWAY,BRI,7,11.5,DOG,NQL,BRI,BRI,AWAY,DOG,21,BRI,AWAY,DOG,12,16,28,2ND,Queensland Country Bank Stadium,Townsville,QLD,AUS,
14/3/20,3:00 PM,1,NEW,WAR,20,0,1.47,2.90,-6.5,NEW,HOME,FAV,38.5,UNDER,20,,,-,-,10,0,-3.5,18.5,HOME,NEW,20,13.5,FAV,NEW,WAR,NEW,HOME,FAV,10,NEW,HOME,FAV,10,0,10,DRAW,McDonald Jones Stadium,Newcastle,NSW,AUS,
14/3/20,5:30 PM,1,SOU,CRO,22,18,1.47,2.80,-6.5,CRO,AWAY,DOG,39.5,OVER,40,,,-,-,16,8,-2.5,18.5,HOME,SOU,4,2.5,FAV,SOU,CRO,SOU,HOME,FAV,24,SOU,HOME,FAV,6,10,16,1ST,ANZ Stadium,Sydney,NSW,AUS,
14/3/20,7:35 PM,1,PEN,SYD,20,14,2.60,1.55,4.0,PEN,HOME,DOG,36.5,UNDER,34,,,-,-,6,12,2.5,17.5,HOME,PEN,6,10,DOG,SYD,PEN,SYD,AWAY,FAV,18,SYD,AWAY,FAV,14,2,16,1ST,Panthers Stadium,Penrith,NSW,AUS,
15/3/20,4:05 PM,1,MAN,MEL,4,18,2.10,1.83,1.5,MEL,AWAY,FAV,37.5,UNDER,22,OVERCAST,19,-,-,4,2,0.5,18.5,AWAY,MEL,14,12.5,FAV,MEL,MAN,MAN,HOME,DOG,6,MAN,HOME,DOG,0,16,16,2ND,Lottoland,Sydney,NSW,AUS,
15/3/20,6:15 PM,1,SGI,WST,14,24,1.75,2.20,-2.0,WST,AWAY,DOG,38.5,UNDER,38,PARTLY CLOUDY,18,-,-,12,8,-0.5,18.5,AWAY,WST,10,12,DOG,SGI,WST,SGI,HOME,FAV,20,SGI,HOME,FAV,2,16,18,1ST,WIN Stadium,Wollongong,NSW,AUS,
19/3/20,8:05 PM,2,CBY,NQL,16,24,2.40,1.65,3.5,NQL,AWAY,FAV,36.5,OVER,40,CLEAR/SUNNY,25,W,L,6,22,1.5,17.5,AWAY,NQL,8,4.5,FAV,NQL,CBY,NQL,AWAY,FAV,28,NQL,AWAY,FAV,10,2,12,1ST,ANZ Stadium,Sydney,NSW,AUS,
20/3/20,6:00 PM,2,SGI,PEN,28,32,2.55,1.57,4.5,SGI,HOME,DOG,39.5,OVER,60,,,L,W,16,12,2.5,18.5,AWAY,PEN,4,0.5,FAV,PEN,SGI,SGI,HOME,DOG,28,SGI,HOME,DOG,12,20,32,2ND,Netstrata Jubilee Stadium,Sydney,NSW,AUS,
20/3/20,8:05 PM,2,BRI,SOU,22,18,2.25,1.72,2.0,BRI,HOME,DOG,41.5,UNDER,40,,,W,L,10,12,1.5,20.5,HOME,BRI,4,6,DOG,SOU,BRI,SOU,AWAY,FAV,22,SOU,AWAY,FAV,12,6,18,1ST,Suncorp Stadium,Brisbane,QLD,AUS,
21/3/20,3:00 PM,2,WAR,CAN,6,20,4.75,1.24,13.5,CAN,AWAY,FAV,43.5,UNDER,26,CLEAR/SUNNY,29,L,W,0,6,6.5,19.5,AWAY,CAN,14,0.5,FAV,CAN,WAR,WAR,HOME,DOG,6,CAN,AWAY,FAV,6,14,20,2ND,Cbus Super Stadium,Gold Coast,QLD,AUS,YES
21/3/20,5:30 PM,2,SYD,MAN,8,9,1.57,2.55,-5.5,MAN,AWAY,DOG,38.5,UNDER,17,PARTLY CLOUDY,22,L,L,6,6,-2.5,18.5,AWAY,MAN,1,6.5,DOG,SYD,MAN,MAN,AWAY,DOG,12,DRAW,DRAW,DRAW,2,3,5,1ST,Leichhardt Oval,Sydney,NSW,AUS,YES
21/3/20,7:35 PM,2,CRO,MEL,10,12,2.70,1.52,6.0,CRO,HOME,DOG,36.5,UNDER,22,PARTLY CLOUDY,21,W,W,4,2,2.5,17.5,AWAY,MEL,2,4,FAV,MEL,CRO,CRO,HOME,DOG,6,CRO,HOME,DOG,6,10,16,2ND,Netstrata Jubilee Stadium,Sydney,NSW,AUS,
22/3/20,4:05 PM,2,WST,NEW,24,42,2.10,1.80,1.5,NEW,AWAY,FAV,42.5,OVER,66,CLEAR/SUNNY,25,W,W,12,18,-0.5,20.5,AWAY,NEW,18,16.5,FAV,NEW,WST,NEW,AWAY,FAV,30,NEW,AWAY,FAV,12,24,36,2ND,Leichhardt Oval,Sydney,NSW,AUS,
22/3/20,6:15 PM,2,GLD,PAR,6,46,3.20,1.40,8.0,PAR,AWAY,FAV,42.5,OVER,52,CLEAR/SUNNY,26,L,L,6,14,4.5,20.5,AWAY,PAR,40,32,FAV,PAR,GLD,PAR,AWAY,FAV,20,PAR,AWAY,FAV,0,32,32,2ND,Cbus Super Stadium,Gold Coast,QLD,AUS,
28/5/20,7:50 PM,3,BRI,PAR,6,34,2.15,1.80,1.5,PAR,AWAY,FAV,41.5,UNDER,40,CLEAR/SUNNY,17,2W,W,6,12,0.5,19.5,AWAY,PAR,28,26.5,FAV,PAR,BRI,PAR,AWAY,FAV,18,PAR,AWAY,FAV,0,22,22,2ND,Suncorp Stadium,Brisbane,QLD,AUS,
29/5/20,6:00 PM,3,NQL,GLD,36,6,1.27,4.25,-10.0,NQL,HOME,FAV,43.5,UNDER,42,CLEAR/SUNNY,22,W,2L,14,6,-5.5,20.5,HOME,NQL,30,20,FAV,NQL,GLD,NQL,HOME,FAV,20,NQL,HOME,FAV,22,0,22,2ND,Queensland Country Bank Stadium,Townsville,QLD,AUS,
29/5/20,7:55 PM,3,SYD,SOU,28,12,1.38,3.40,-7.5,SYD,HOME,FAV,39.5,OVER,40,PARTLY CLOUDY,15,2L,2L,12,6,-3.5,18.5,HOME,SYD,16,8.5,FAV,SYD,SOU,SYD,HOME,FAV,18,SYD,HOME,FAV,16,6,22,2ND,Bankwest Stadium,Sydney,NSW,AUS,YES
30/5/20,3:00 PM,3,WAR,SGI,18,0,2.90,1.47,6.0,WAR,HOME,DOG,44.5,UNDER,18,CLEAR/SUNNY,19,2L,W,12,0,3.5,21.5,HOME,WAR,18,24,DOG,SGI,WAR,WAR,HOME,DOG,12,WAR,HOME,DOG,6,0,6,1ST,Central Coast Stadium,Gosford,NSW,AUS,
30/5/20,5:30 PM,3,CRO,WST,16,28,1.80,2.10,-1.5,WST,AWAY,DOG,41.5,OVER,44,PARTLY CLOUDY,18,2W,L,16,10,-1.5,19.5,AWAY,WST,12,13.5,DOG,CRO,WST,CRO,HOME,FAV,26,CRO,HOME,FAV,0,18,18,1ST,Bankwest Stadium,Sydney,NSW,AUS,YES
30/5/20,7:35 PM,3,MEL,CAN,6,22,1.55,2.60,-4.5,CAN,AWAY,DOG,38.5,UNDER,28,CLEAR/SUNNY,14,L,2W,6,18,-2.5,18.5,AWAY,CAN,16,20.5,DOG,MEL,CAN,CAN,AWAY,DOG,24,CAN,AWAY,DOG,0,4,4,1ST,AAMI Park,Melbourne,VIC,AUS,
31/5/20,4:05 PM,3,PEN,NEW,14,14,1.83,2.10,-1.5,NEW,AWAY,DOG,43.5,UNDER,28,CLEAR/SUNNY,21,L,2W,14,6,-0.5,21.5,DRAW,DRAW,0,1.5,#SPILL!,PEN,NEW,PEN,HOME,FAV,20,PEN,HOME,FAV,0,8,8,1ST,Campbelltown Stadium,Sydney,NSW,AUS,YES
31/5/20,6:30 PM,3,MAN,CBY,32,6,1.32,3.75,-8.5,MAN,HOME,FAV,39.5,UNDER,38,OVERCAST,15,W,L,14,0,-4.5,18.5,HOME,MAN,26,17.5,FAV,MAN,CBY,MAN,HOME,FAV,14,MAN,HOME,FAV,18,6,24,2ND,Central Coast Stadium,Gosford,NSW,AUS,
4/6/20,7:50 PM,4,BRI,SYD,0,59,4.25,1.27,10.0,SYD,AWAY,FAV,39.5,OVER,59,PARTLY CLOUDY,16,L,W,0,29,5.5,18.5,AWAY,SYD,59,49,FAV,SYD,BRI,SYD,AWAY,FAV,29,SYD,AWAY,FAV,0,30,30,2ND,Suncorp Stadium,Brisbane,QLD,AUS,
5/6/20,6:00 PM,4,PEN,WAR,26,0,1.45,2.90,-6.0,PEN,HOME,FAV,37.5,UNDER,26,CLEAR/SUNNY,15,2L,W,16,0,-3.5,17.5,HOME,PEN,26,20,FAV,PEN,WAR,PEN,HOME,FAV,16,PEN,HOME,FAV,10,0,10,1ST,Campbelltown Stadium,Sydney,NSW,AUS,YES
5/6/20,7:55 PM,4,MEL,SOU,22,8,1.32,3.75,-8.5,MEL,HOME,FAV,38.5,UNDER,30,CLEAR/SUNNY,6,2L,3L,8,6,-5.5,18.5,HOME,MEL,14,5.5,FAV,MEL,SOU,SOU,AWAY,DOG,14,MEL,HOME,FAV,14,2,16,2ND,AAMI Park,Melbourne,VIC,AUS,
6/6/20,5:30 PM,4,PAR,MAN,19,16,1.75,2.20,-2.0,PAR,HOME,FAV,39.5,UNDER,35,PARTLY CLOUDY,15,2W,2W,12,2,-0.5,18.5,HOME,PAR,3,1,FAV,PAR,MAN,PAR,HOME,FAV,14,PAR,HOME,FAV,7,14,21,2ND,Bankwest Stadium,Sydney,NSW,AUS,
6/6/20,7:35 PM,4,NQL,CRO,16,26,1.70,2.30,-2.0,CRO,AWAY,DOG,38.5,OVER,42,OVERCAST,22,2W,L,6,12,-1.5,18.5,AWAY,CRO,10,12,DOG,NQL,CRO,CRO,AWAY,DOG,18,CRO,AWAY,DOG,10,14,24,2ND,Queensland Country Bank Stadium,Townsville,QLD,AUS,
